model_key,mileage,engine_power,private_parking_available,has_gps,has_air_conditioning,automatic_car,has_getaround_connect,has_speed_regulator,rental_price_per_day,fuel_electro,fuel_hybrid_petrol,fuel_petrol,car_type_coupe,car_type_estate,car_type_hatchback,car_type_sedan,car_type_subcompact,car_type_suv,car_type_van
Volkswagen,146659,180,0,1,0,0,0,0,143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,150603,120,0,1,0,0,1,0,128,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,172022,135,0,1,0,0,0,0,125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,213954,120,0,1,0,0,1,0,120,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Audi,100160,135,0,0,0,0,0,0,139,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,72705,135,0,0,0,0,0,0,142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,94648,160,0,1,0,0,0,0,129,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,186511,120,1,1,0,0,0,0,135,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,53450,85,0,1,0,0,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Volkswagen,222424,190,0,0,0,0,0,0,141,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,179833,85,0,0,0,0,0,0,89,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,81891,120,0,0,0,0,0,0,122,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,145805,120,0,0,0,0,0,0,128,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,171927,125,0,1,0,0,1,0,115,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Audi,159942,100,0,0,0,0,1,0,118,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,214439,120,0,0,0,0,0,0,108,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Peugeot,295179,90,1,0,0,0,0,0,62,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,144851,120,1,1,0,0,1,0,132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Peugeot,66685,100,1,0,0,0,1,1,117,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,90797,135,0,0,0,0,0,0,125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,172602,85,0,1,0,0,0,0,104,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Audi,78311,100,1,1,0,0,0,0,139,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ferrari,200887,155,1,1,0,0,1,0,76,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Audi,211573,105,1,1,0,0,1,0,134,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Peugeot,47091,100,0,0,0,0,0,0,117,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Peugeot,249580,100,1,1,0,0,0,0,76,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,150004,120,1,1,0,0,0,0,117,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,197897,135,0,0,0,0,0,0,113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,115929,135,1,1,0,0,1,1,138,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Peugeot,132941,100,0,1,0,0,0,0,112,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Peugeot,142754,100,1,1,0,0,0,0,117,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,123829,135,1,1,0,0,1,0,132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,84904,135,0,1,1,0,1,0,142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Peugeot,162423,100,1,1,0,0,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Volkswagen,155992,190,1,1,1,0,0,0,141,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,165844,120,1,1,0,0,1,0,119,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,89667,135,0,0,0,0,0,0,140,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Audi,159333,100,1,1,0,0,1,0,124,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Audi,161163,145,1,0,0,0,0,1,92,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,52683,135,1,1,0,0,1,0,146,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Peugeot,119981,100,0,1,0,0,0,0,105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Audi,175017,150,1,1,0,0,0,0,128,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,158961,120,1,1,0,0,0,0,122,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Audi,185078,100,0,1,0,0,1,0,123,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,97122,135,0,0,0,0,0,0,118,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,169783,135,0,1,0,0,0,0,117,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,161835,135,1,1,0,0,1,0,138,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Peugeot,214508,100,1,0,0,0,0,0,74,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,194450,120,1,1,0,0,1,1,117,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Audi,105010,155,1,1,0,1,0,0,127,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Volkswagen,55305,190,1,1,0,1,0,0,164,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Peugeot,173081,100,0,1,0,0,0,0,99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,214863,125,0,1,0,0,1,0,109,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,127694,135,1,1,0,0,1,0,139,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Opel,173353,135,0,1,0,1,1,1,146,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,115233,105,1,1,1,0,1,1,91,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,93621,135,0,0,0,0,0,0,124,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,130961,120,1,1,0,0,0,1,133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ferrari,94390,190,1,1,1,1,0,0,181,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,165053,127,1,1,0,0,1,0,104,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,166606,135,1,1,0,0,1,0,137,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,173107,87,1,1,0,0,1,0,122,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,160709,140,1,1,0,0,1,1,136,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Audi,143810,135,1,1,1,0,1,0,139,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BMW,97991,85,1,1,0,0,1,0,115,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,117271,135,0,1,0,0,1,0,121,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,141507,105,0,1,0,0,0,0,103,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,225811,120,0,1,0,0,0,0,115,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Audi,177671,190,1,1,0,0,0,0,157,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,77927,120,1,1,0,0,0,0,136,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Audi,70807,190,0,1,0,0,0,0,155,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,201565,120,0,1,0,0,1,0,116,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Audi,229880,85,0,0,0,0,0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,128498,140,0,1,1,0,1,1,141,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,124334,105,1,1,1,0,0,1,113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,174444,135,0,1,0,0,1,0,116,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,102162,120,1,1,0,0,1,0,137,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Audi,134043,160,1,1,0,1,1,1,157,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,200436,85,1,1,0,0,0,0,116,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ferrari,212425,180,1,1,0,0,1,0,139,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ferrari,119441,190,1,1,0,1,1,0,164,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Peugeot,183011,100,0,1,0,0,1,1,128,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,144089,137,1,1,0,0,1,0,112,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,157439,140,1,1,1,0,0,0,147,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Audi,77628,105,1,1,1,0,1,0,143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,187698,120,0,1,0,0,0,0,114,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,113448,135,0,1,0,0,0,0,117,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,186107,135,0,1,0,0,0,0,127,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,178231,77,0,0,0,0,0,1,26,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,178527,135,1,1,0,0,1,1,133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,181499,120,1,1,0,0,1,0,114,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BMW,149252,85,0,1,0,0,0,1,106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,133437,120,0,1,0,0,0,0,122,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,189039,135,1,1,1,0,1,1,148,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,89283,120,0,1,0,0,0,0,113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Peugeot,177054,105,1,0,0,0,0,1,112,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,81796,135,0,1,1,1,1,0,155,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Peugeot,151886,100,0,0,0,0,0,0,103,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,205558,120,0,1,0,0,1,0,113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,159699,120,0,1,0,0,0,0,110,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,135935,135,1,1,1,1,1,0,132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Audi,170871,160,1,1,0,1,1,0,136,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,52986,135,1,1,0,0,1,0,152,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,219417,110,1,1,0,0,0,0,87,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,150228,120,1,1,0,0,0,0,118,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Audi,129421,135,0,0,0,1,1,0,133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,133648,85,1,1,1,0,1,0,111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Audi,230264,85,0,0,0,0,0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Audi,171262,150,1,1,0,0,0,0,127,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,207133,120,1,1,0,0,0,1,105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,141639,140,1,1,1,0,1,1,149,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,17024,140,0,0,0,0,0,0,164,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,129929,135,1,1,0,0,1,0,130,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,161522,135,0,1,0,0,0,0,115,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,123940,120,1,1,0,0,1,0,126,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Audi,181271,112,1,1,1,0,1,0,140,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Audi,229171,155,1,1,1,0,1,0,128,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,98740,120,0,0,0,0,0,0,93,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,89102,120,1,1,0,0,0,0,137,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,93358,130,1,1,1,0,1,0,112,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Peugeot,211224,105,1,1,0,0,1,0,115,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,186493,120,1,1,0,0,1,0,130,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,134329,135,1,1,0,1,1,1,153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,223093,135,1,1,1,0,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,141977,135,0,1,0,0,0,0,113,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,128360,135,0,0,0,0,1,1,128,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Audi,112197,190,1,1,0,1,1,1,157,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,150262,135,1,1,0,0,1,0,140,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Peugeot,170985,105,0,1,0,0,0,0,103,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,171778,135,1,1,1,0,1,1,137,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,107714,140,0,1,0,0,1,0,130,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,123428,135,0,0,0,1,0,0,114,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,161335,135,0,0,0,0,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Peugeot,144839,100,1,1,0,0,1,1,125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ferrari,181982,155,1,1,1,0,1,0,141,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,129287,135,1,1,0,0,0,0,129,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,166318,135,1,1,1,0,1,1,130,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Peugeot,127412,100,1,1,0,0,0,0,109,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,212548,120,1,1,1,0,0,0,115,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,136026,110,1,1,0,0,0,0,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Peugeot,106526,105,1,0,0,0,0,0,111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,206433,135,0,1,0,1,0,0,108,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,171086,135,0,1,0,0,1,0,147,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,206615,135,0,1,0,0,1,1,127,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Audi,96830,190,1,1,0,1,1,1,162,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,161554,120,1,1,0,0,1,0,123,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Audi,171823,150,1,1,1,0,0,0,111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,92281,120,1,1,1,0,1,1,134,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Peugeot,147513,90,0,0,0,0,0,0,73,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Peugeot,153749,100,0,1,0,0,0,0,114,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,113340,135,1,0,1,1,1,0,123,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,164047,140,1,1,0,0,1,0,147,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Mercedes,147958,100,0,1,0,0,0,0,105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,123083,120,0,1,0,0,1,0,124,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,170879,122,1,1,0,0,1,0,112,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,89985,135,0,1,0,0,1,0,120,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Audi,167286,155,1,1,0,0,1,0,137,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,164519,120,1,1,0,0,0,0,122,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,156998,85,1,1,0,0,0,0,103,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,136554,160,1,1,0,0,0,0,144,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,127593,135,1,1,0,0,1,0,138,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Peugeot,44668,100,1,1,0,0,0,0,132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Audi,55142,135,0,0,0,0,0,0,150,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Audi,225618,190,0,1,0,1,0,0,146,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,194373,120,1,0,0,0,0,0,112,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Peugeot,122823,105,0,1,0,0,1,0,112,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,102856,135,0,1,0,1,0,0,139,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,92154,120,1,1,0,0,0,0,128,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,171722,87,0,0,0,0,0,0,102,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,149337,120,1,1,1,0,1,0,122,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,73456,120,1,1,0,0,1,0,132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Audi,5578,195,1,1,1,0,0,1,250,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Audi,171542,160,0,1,0,0,1,0,137,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Audi,161547,190,0,1,1,0,1,0,143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ferrari,181873,155,1,1,0,0,1,0,75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Peugeot,122576,100,0,1,0,0,0,0,107,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,58264,135,0,1,0,1,0,0,140,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,168829,120,1,1,0,0,1,0,141,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Audi,167128,112,0,1,1,0,1,0,126,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,141751,120,0,1,0,0,1,0,119,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,179134,120,1,1,1,0,1,0,114,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,226813,100,0,0,1,0,1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,154617,120,1,1,0,0,1,0,152,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,60959,120,0,0,0,0,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,149173,105,0,1,0,0,1,0,116,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Audi,192035,100,1,1,1,0,1,0,132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,156841,120,1,1,0,0,0,0,123,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Peugeot,125465,105,0,1,0,1,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Audi,251476,160,1,1,0,0,1,0,75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Audi,215503,155,1,1,0,1,1,1,141,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,163143,135,1,1,0,0,0,1,132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Audi,139680,160,1,1,0,0,1,1,97,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Volkswagen,123306,135,1,1,0,0,1,0,148,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,189055,135,1,1,0,0,1,0,123,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Peugeot,232154,100,0,1,0,0,0,0,75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,138897,135,0,1,0,0,1,0,139,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,91892,135,1,1,0,0,1,1,151,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,124823,125,0,1,0,0,0,0,99,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,187662,120,0,1,0,0,1,0,115,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,155824,120,1,1,0,0,0,0,114,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Opel,69585,140,1,1,0,0,1,1,163,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,172734,110,1,1,1,0,0,0,62,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Peugeot,49664,100,1,0,0,0,0,0,103,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Audi,185693,120,1,0,0,0,0,0,49,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,131102,135,1,1,0,0,1,0,137,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,155526,120,0,0,0,0,0,0,123,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,124629,135,1,0,0,0,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Audi,178938,190,0,0,0,0,0,0,131,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Audi,183177,100,1,1,0,0,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,167672,85,1,1,0,0,0,0,115,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,92136,140,1,1,0,0,1,1,157,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,98755,120,1,1,0,0,0,0,122,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Audi,198148,150,1,1,1,0,0,0,103,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,90668,135,0,0,0,0,0,0,137,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citroën,186743,110,0,1,0,0,0,0,86,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Audi,185074,190,1,1,0,0,1,0,143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Renault,95241,85,0,1,0,0,0,0,110,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
