rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,delay_category
558239,190291,connect,ended,64.0,,,3- Delay (1-2 hrs)
548563,346672,mobile,ended,91.0,,,3- Delay (1-2 hrs)
522001,390871,connect,ended,100.0,,,3- Delay (1-2 hrs)
543509,382700,mobile,ended,78.0,,,3- Delay (1-2 hrs)
543629,385128,mobile,ended,72.0,,,3- Delay (1-2 hrs)
557339,404175,mobile,ended,75.0,,,3- Delay (1-2 hrs)
558615,358801,mobile,ended,108.0,,,3- Delay (1-2 hrs)
556272,307567,mobile,ended,81.0,,,3- Delay (1-2 hrs)
523559,350711,mobile,ended,77.0,,,3- Delay (1-2 hrs)
536107,385721,connect,ended,62.0,525106.0,570.0,3- Delay (1-2 hrs)
543062,405211,mobile,ended,64.0,,,3- Delay (1-2 hrs)
513740,338940,mobile,ended,83.0,565837.0,0.0,3- Delay (1-2 hrs)
549810,411731,mobile,ended,70.0,,,3- Delay (1-2 hrs)
559963,331900,mobile,ended,66.0,559063.0,30.0,3- Delay (1-2 hrs)
556456,411754,connect,ended,97.0,,,3- Delay (1-2 hrs)
542419,393729,mobile,ended,69.0,,,3- Delay (1-2 hrs)
528332,385073,mobile,ended,91.0,,,3- Delay (1-2 hrs)
556752,361455,mobile,ended,64.0,,,3- Delay (1-2 hrs)
561136,228703,connect,ended,102.0,,,3- Delay (1-2 hrs)
537824,203653,mobile,ended,79.0,,,3- Delay (1-2 hrs)
539422,356673,mobile,ended,92.0,,,3- Delay (1-2 hrs)
556480,389441,mobile,ended,61.0,,,3- Delay (1-2 hrs)
538540,271380,mobile,ended,91.0,,,3- Delay (1-2 hrs)
539987,383110,connect,ended,76.0,528385.0,480.0,3- Delay (1-2 hrs)
552726,387008,mobile,ended,64.0,,,3- Delay (1-2 hrs)
540183,386306,mobile,ended,77.0,,,3- Delay (1-2 hrs)
562751,336687,mobile,ended,77.0,,,3- Delay (1-2 hrs)
561296,402870,mobile,ended,117.0,,,3- Delay (1-2 hrs)
553029,395016,mobile,ended,61.0,,,3- Delay (1-2 hrs)
533634,391295,mobile,ended,70.0,,,3- Delay (1-2 hrs)
555627,405020,mobile,ended,96.0,,,3- Delay (1-2 hrs)
536523,374626,mobile,ended,68.0,,,3- Delay (1-2 hrs)
543895,394801,mobile,ended,72.0,,,3- Delay (1-2 hrs)
554661,411239,mobile,ended,87.0,,,3- Delay (1-2 hrs)
575539,294883,mobile,ended,85.0,572492.0,0.0,3- Delay (1-2 hrs)
535021,300681,mobile,ended,109.0,,,3- Delay (1-2 hrs)
555687,385629,connect,ended,98.0,,,3- Delay (1-2 hrs)
556753,403958,mobile,ended,113.0,,,3- Delay (1-2 hrs)
535544,404102,mobile,ended,114.0,,,3- Delay (1-2 hrs)
555688,284574,mobile,ended,62.0,,,3- Delay (1-2 hrs)
554619,412760,mobile,ended,71.0,,,3- Delay (1-2 hrs)
533867,389348,mobile,ended,64.0,,,3- Delay (1-2 hrs)
572727,407368,mobile,ended,78.0,,,3- Delay (1-2 hrs)
535407,371572,connect,ended,86.0,,,3- Delay (1-2 hrs)
554894,289199,mobile,ended,99.0,,,3- Delay (1-2 hrs)
554128,353560,mobile,ended,60.0,,,3- Delay (1-2 hrs)
534702,338305,mobile,ended,118.0,,,3- Delay (1-2 hrs)
543655,398802,mobile,ended,73.0,,,3- Delay (1-2 hrs)
571276,415672,mobile,ended,68.0,,,3- Delay (1-2 hrs)
556401,339138,connect,ended,62.0,565263.0,0.0,3- Delay (1-2 hrs)
543417,342515,mobile,ended,70.0,,,3- Delay (1-2 hrs)
542363,324389,mobile,ended,72.0,,,3- Delay (1-2 hrs)
539922,334859,mobile,ended,104.0,,,3- Delay (1-2 hrs)
552978,352393,connect,ended,69.0,,,3- Delay (1-2 hrs)
543862,330795,mobile,ended,82.0,,,3- Delay (1-2 hrs)
557218,399033,mobile,ended,67.0,,,3- Delay (1-2 hrs)
549258,306539,mobile,ended,67.0,,,3- Delay (1-2 hrs)
553117,386880,mobile,ended,65.0,,,3- Delay (1-2 hrs)
551478,341040,mobile,ended,66.0,,,3- Delay (1-2 hrs)
541333,280227,connect,ended,75.0,,,3- Delay (1-2 hrs)
522421,376109,mobile,ended,90.0,,,3- Delay (1-2 hrs)
575485,405433,mobile,ended,80.0,,,3- Delay (1-2 hrs)
554118,366164,connect,ended,113.0,550687.0,180.0,3- Delay (1-2 hrs)
565332,380731,mobile,ended,89.0,,,3- Delay (1-2 hrs)
557442,413897,mobile,ended,86.0,,,3- Delay (1-2 hrs)
541655,276923,mobile,ended,97.0,,,3- Delay (1-2 hrs)
540304,220952,mobile,ended,72.0,,,3- Delay (1-2 hrs)
552872,374007,mobile,ended,106.0,,,3- Delay (1-2 hrs)
548971,399575,connect,ended,102.0,549086.0,180.0,3- Delay (1-2 hrs)
511719,402858,mobile,ended,71.0,,,3- Delay (1-2 hrs)
552776,290654,mobile,ended,119.0,,,3- Delay (1-2 hrs)
555423,275369,mobile,ended,64.0,,,3- Delay (1-2 hrs)
551709,268787,mobile,ended,74.0,551518.0,0.0,3- Delay (1-2 hrs)
548718,399575,connect,ended,73.0,558387.0,630.0,3- Delay (1-2 hrs)
548832,245197,mobile,ended,101.0,,,3- Delay (1-2 hrs)
557480,370265,mobile,ended,64.0,,,3- Delay (1-2 hrs)
564912,340064,mobile,ended,75.0,533701.0,600.0,3- Delay (1-2 hrs)
558307,341881,connect,ended,93.0,,,3- Delay (1-2 hrs)
558476,333464,mobile,ended,72.0,,,3- Delay (1-2 hrs)
539869,382855,mobile,ended,117.0,,,3- Delay (1-2 hrs)
553602,390927,connect,ended,69.0,,,3- Delay (1-2 hrs)
554823,292640,mobile,ended,69.0,,,3- Delay (1-2 hrs)
553119,409894,mobile,ended,67.0,,,3- Delay (1-2 hrs)
553498,338617,mobile,ended,93.0,,,3- Delay (1-2 hrs)
554028,381583,mobile,ended,100.0,,,3- Delay (1-2 hrs)
543644,294189,mobile,ended,83.0,,,3- Delay (1-2 hrs)
525239,305574,mobile,ended,78.0,,,3- Delay (1-2 hrs)
553758,412104,mobile,ended,105.0,,,3- Delay (1-2 hrs)
554540,200799,mobile,ended,60.0,,,3- Delay (1-2 hrs)
555258,229646,mobile,ended,79.0,550583.0,450.0,3- Delay (1-2 hrs)
554353,408265,mobile,ended,72.0,,,3- Delay (1-2 hrs)
538667,255956,mobile,ended,84.0,,,3- Delay (1-2 hrs)
533472,406994,mobile,ended,108.0,,,3- Delay (1-2 hrs)
536382,343652,mobile,ended,60.0,,,3- Delay (1-2 hrs)
573731,374298,connect,ended,117.0,,,3- Delay (1-2 hrs)
548421,296227,mobile,ended,60.0,,,3- Delay (1-2 hrs)
547303,270523,mobile,ended,97.0,,,3- Delay (1-2 hrs)
563256,361198,mobile,ended,84.0,,,3- Delay (1-2 hrs)
533549,255956,mobile,ended,86.0,,,3- Delay (1-2 hrs)
572632,179973,mobile,ended,76.0,,,3- Delay (1-2 hrs)
572413,350149,mobile,ended,79.0,574325.0,600.0,3- Delay (1-2 hrs)
573124,195666,mobile,ended,118.0,,,3- Delay (1-2 hrs)
527364,261576,mobile,ended,79.0,,,3- Delay (1-2 hrs)
538940,277831,mobile,ended,95.0,,,3- Delay (1-2 hrs)
549117,402674,mobile,ended,107.0,,,3- Delay (1-2 hrs)
551530,412295,mobile,ended,103.0,549505.0,30.0,3- Delay (1-2 hrs)
539769,386786,mobile,ended,91.0,,,3- Delay (1-2 hrs)
553897,292640,mobile,ended,72.0,,,3- Delay (1-2 hrs)
549680,407636,mobile,ended,89.0,,,3- Delay (1-2 hrs)
549691,402985,connect,ended,75.0,,,3- Delay (1-2 hrs)
540264,407875,mobile,ended,63.0,,,3- Delay (1-2 hrs)
555147,397257,mobile,ended,91.0,,,3- Delay (1-2 hrs)
522582,364236,mobile,ended,74.0,,,3- Delay (1-2 hrs)
540388,386666,mobile,ended,70.0,,,3- Delay (1-2 hrs)
565259,409071,mobile,ended,80.0,,,3- Delay (1-2 hrs)
529289,362326,mobile,ended,95.0,,,3- Delay (1-2 hrs)
550067,359884,mobile,ended,102.0,,,3- Delay (1-2 hrs)
550544,314897,mobile,ended,101.0,,,3- Delay (1-2 hrs)
551243,339149,connect,ended,76.0,,,3- Delay (1-2 hrs)
556382,382236,mobile,ended,61.0,,,3- Delay (1-2 hrs)
537016,408144,mobile,ended,98.0,,,3- Delay (1-2 hrs)
555811,368506,mobile,ended,62.0,,,3- Delay (1-2 hrs)
554474,391968,mobile,ended,88.0,,,3- Delay (1-2 hrs)
553622,408867,mobile,ended,116.0,,,3- Delay (1-2 hrs)
544354,410832,mobile,ended,109.0,,,3- Delay (1-2 hrs)
538979,383474,mobile,ended,70.0,,,3- Delay (1-2 hrs)
563966,410700,mobile,ended,96.0,,,3- Delay (1-2 hrs)
539429,384970,mobile,ended,81.0,,,3- Delay (1-2 hrs)
528920,392805,mobile,ended,83.0,,,3- Delay (1-2 hrs)
527503,380847,mobile,ended,112.0,,,3- Delay (1-2 hrs)
539860,363386,mobile,ended,81.0,,,3- Delay (1-2 hrs)
549723,370265,mobile,ended,104.0,,,3- Delay (1-2 hrs)
552979,385148,mobile,ended,94.0,,,3- Delay (1-2 hrs)
557872,403872,mobile,ended,106.0,,,3- Delay (1-2 hrs)
564831,370485,mobile,ended,108.0,,,3- Delay (1-2 hrs)
564173,373050,mobile,ended,84.0,,,3- Delay (1-2 hrs)
544303,368343,mobile,ended,85.0,,,3- Delay (1-2 hrs)
561535,404399,mobile,ended,84.0,,,3- Delay (1-2 hrs)
529817,264513,mobile,ended,62.0,,,3- Delay (1-2 hrs)
553800,409985,mobile,ended,97.0,,,3- Delay (1-2 hrs)
566319,403958,mobile,ended,97.0,,,3- Delay (1-2 hrs)
573207,216576,connect,ended,93.0,565493.0,300.0,3- Delay (1-2 hrs)
554266,407524,mobile,ended,106.0,,,3- Delay (1-2 hrs)
521459,311841,mobile,ended,116.0,,,3- Delay (1-2 hrs)
551988,228703,connect,ended,63.0,,,3- Delay (1-2 hrs)
542428,350374,connect,ended,118.0,,,3- Delay (1-2 hrs)
556300,208739,mobile,ended,105.0,,,3- Delay (1-2 hrs)
526937,375047,connect,ended,102.0,,,3- Delay (1-2 hrs)
523230,367164,mobile,ended,83.0,,,3- Delay (1-2 hrs)
551249,270091,mobile,ended,74.0,546357.0,60.0,3- Delay (1-2 hrs)
562587,382821,connect,ended,81.0,,,3- Delay (1-2 hrs)
523885,331337,connect,ended,113.0,,,3- Delay (1-2 hrs)
550939,252034,mobile,ended,86.0,,,3- Delay (1-2 hrs)
573636,359884,mobile,ended,119.0,,,3- Delay (1-2 hrs)
538508,406590,mobile,ended,81.0,,,3- Delay (1-2 hrs)
567036,355900,connect,ended,86.0,,,3- Delay (1-2 hrs)
544529,317613,mobile,ended,101.0,,,3- Delay (1-2 hrs)
549428,393486,mobile,ended,66.0,,,3- Delay (1-2 hrs)
575784,408638,connect,ended,81.0,,,3- Delay (1-2 hrs)
560744,210110,mobile,ended,69.0,,,3- Delay (1-2 hrs)
549876,357651,mobile,ended,116.0,,,3- Delay (1-2 hrs)
550021,372878,mobile,ended,101.0,,,3- Delay (1-2 hrs)
530088,400932,mobile,ended,116.0,,,3- Delay (1-2 hrs)
536665,338847,mobile,ended,90.0,,,3- Delay (1-2 hrs)
553429,393083,mobile,ended,72.0,,,3- Delay (1-2 hrs)
536255,406902,mobile,ended,74.0,,,3- Delay (1-2 hrs)
556427,170536,mobile,ended,94.0,,,3- Delay (1-2 hrs)
573698,181625,connect,ended,61.0,,,3- Delay (1-2 hrs)
543777,373685,connect,ended,63.0,,,3- Delay (1-2 hrs)
521410,361055,mobile,ended,62.0,,,3- Delay (1-2 hrs)
552832,216148,connect,ended,77.0,,,3- Delay (1-2 hrs)
527822,343593,mobile,ended,98.0,,,3- Delay (1-2 hrs)
543265,324683,mobile,ended,66.0,,,3- Delay (1-2 hrs)
528753,401604,mobile,ended,68.0,,,3- Delay (1-2 hrs)
549621,265528,mobile,ended,118.0,,,3- Delay (1-2 hrs)
542138,401388,mobile,ended,90.0,,,3- Delay (1-2 hrs)
561395,395204,connect,ended,117.0,,,3- Delay (1-2 hrs)
544869,381437,mobile,ended,82.0,,,3- Delay (1-2 hrs)
549205,403819,mobile,ended,78.0,,,3- Delay (1-2 hrs)
545177,390509,connect,ended,72.0,542725.0,720.0,3- Delay (1-2 hrs)
545612,340112,mobile,ended,89.0,,,3- Delay (1-2 hrs)
549569,347996,mobile,ended,118.0,,,3- Delay (1-2 hrs)
564383,393984,mobile,ended,104.0,,,3- Delay (1-2 hrs)
555178,382323,mobile,ended,62.0,552721.0,240.0,3- Delay (1-2 hrs)
552243,395439,mobile,ended,69.0,,,3- Delay (1-2 hrs)
555024,382884,mobile,ended,63.0,545294.0,660.0,3- Delay (1-2 hrs)
558533,383485,mobile,ended,64.0,,,3- Delay (1-2 hrs)
562082,411376,mobile,ended,68.0,,,3- Delay (1-2 hrs)
558415,214091,mobile,ended,102.0,,,3- Delay (1-2 hrs)
551908,411870,mobile,ended,90.0,,,3- Delay (1-2 hrs)
561531,378510,mobile,ended,80.0,,,3- Delay (1-2 hrs)
552338,347905,mobile,ended,64.0,,,3- Delay (1-2 hrs)
543423,374355,mobile,ended,108.0,,,3- Delay (1-2 hrs)
546921,407869,mobile,ended,60.0,,,3- Delay (1-2 hrs)
538062,368724,mobile,ended,72.0,,,3- Delay (1-2 hrs)
546027,315427,mobile,ended,69.0,,,3- Delay (1-2 hrs)
558422,342228,mobile,ended,95.0,,,3- Delay (1-2 hrs)
519164,348225,mobile,ended,69.0,,,3- Delay (1-2 hrs)
557656,412093,mobile,ended,84.0,,,3- Delay (1-2 hrs)
562246,372293,mobile,ended,66.0,,,3- Delay (1-2 hrs)
547767,282159,mobile,ended,70.0,,,3- Delay (1-2 hrs)
557078,301301,connect,ended,104.0,555752.0,180.0,3- Delay (1-2 hrs)
509463,339189,connect,ended,75.0,527519.0,360.0,3- Delay (1-2 hrs)
564268,307819,mobile,ended,79.0,,,3- Delay (1-2 hrs)
564207,313432,mobile,ended,64.0,,,3- Delay (1-2 hrs)
567403,401707,mobile,ended,85.0,,,3- Delay (1-2 hrs)
559297,339607,mobile,ended,91.0,,,3- Delay (1-2 hrs)
567595,266589,mobile,ended,60.0,,,3- Delay (1-2 hrs)
556820,402935,mobile,ended,106.0,,,3- Delay (1-2 hrs)
550199,380579,mobile,ended,72.0,,,3- Delay (1-2 hrs)
567927,182793,mobile,ended,85.0,,,3- Delay (1-2 hrs)
564468,391477,mobile,ended,63.0,,,3- Delay (1-2 hrs)
545431,393723,connect,ended,66.0,,,3- Delay (1-2 hrs)
521076,380708,connect,ended,103.0,539450.0,210.0,3- Delay (1-2 hrs)
544981,353425,connect,ended,62.0,,,3- Delay (1-2 hrs)
532043,374290,mobile,ended,101.0,,,3- Delay (1-2 hrs)
564895,375759,mobile,ended,112.0,,,3- Delay (1-2 hrs)
566119,304414,mobile,ended,101.0,,,3- Delay (1-2 hrs)
565066,415563,mobile,ended,79.0,,,3- Delay (1-2 hrs)
558090,297973,mobile,ended,77.0,,,3- Delay (1-2 hrs)
558330,393140,mobile,ended,97.0,,,3- Delay (1-2 hrs)
558127,312716,mobile,ended,84.0,,,3- Delay (1-2 hrs)
568080,357875,mobile,ended,85.0,,,3- Delay (1-2 hrs)
565811,394591,mobile,ended,64.0,,,3- Delay (1-2 hrs)
561377,411892,mobile,ended,72.0,,,3- Delay (1-2 hrs)
540254,383144,connect,ended,75.0,534854.0,120.0,3- Delay (1-2 hrs)
521932,315875,mobile,ended,86.0,,,3- Delay (1-2 hrs)
566497,347323,mobile,ended,75.0,,,3- Delay (1-2 hrs)
549151,399172,connect,ended,105.0,,,3- Delay (1-2 hrs)
566176,403552,mobile,ended,118.0,,,3- Delay (1-2 hrs)
548939,332582,connect,ended,67.0,,,3- Delay (1-2 hrs)
544598,175887,connect,ended,101.0,,,3- Delay (1-2 hrs)
568166,409614,mobile,ended,96.0,,,3- Delay (1-2 hrs)
556506,394380,mobile,ended,119.0,,,3- Delay (1-2 hrs)
568290,363433,mobile,ended,99.0,,,3- Delay (1-2 hrs)
566424,368698,mobile,ended,76.0,,,3- Delay (1-2 hrs)
572064,371980,mobile,ended,86.0,,,3- Delay (1-2 hrs)
547872,338243,connect,ended,83.0,549555.0,600.0,3- Delay (1-2 hrs)
566053,400976,mobile,ended,73.0,,,3- Delay (1-2 hrs)
565808,200243,mobile,ended,68.0,,,3- Delay (1-2 hrs)
529626,324821,connect,ended,66.0,537033.0,720.0,3- Delay (1-2 hrs)
551964,402989,connect,ended,60.0,,,3- Delay (1-2 hrs)
532571,371242,mobile,ended,69.0,,,3- Delay (1-2 hrs)
548537,366310,mobile,ended,78.0,,,3- Delay (1-2 hrs)
566204,224036,mobile,ended,76.0,,,3- Delay (1-2 hrs)
551713,396857,mobile,ended,65.0,,,3- Delay (1-2 hrs)
515875,328286,mobile,ended,116.0,,,3- Delay (1-2 hrs)
532915,390702,connect,ended,76.0,,,3- Delay (1-2 hrs)
551313,400293,mobile,ended,88.0,537821.0,0.0,3- Delay (1-2 hrs)
548699,364996,mobile,ended,118.0,,,3- Delay (1-2 hrs)
559935,409750,mobile,ended,60.0,562535.0,660.0,3- Delay (1-2 hrs)
572668,373233,mobile,ended,68.0,,,3- Delay (1-2 hrs)
551707,404424,mobile,ended,105.0,550671.0,0.0,3- Delay (1-2 hrs)
532998,325507,mobile,ended,116.0,,,3- Delay (1-2 hrs)
548098,383485,mobile,ended,72.0,,,3- Delay (1-2 hrs)
505138,359257,mobile,ended,73.0,,,3- Delay (1-2 hrs)
559359,285007,mobile,ended,73.0,,,3- Delay (1-2 hrs)
568651,376264,mobile,ended,82.0,,,3- Delay (1-2 hrs)
556184,342085,mobile,ended,75.0,,,3- Delay (1-2 hrs)
568821,184847,mobile,ended,106.0,,,3- Delay (1-2 hrs)
568866,391693,mobile,ended,96.0,,,3- Delay (1-2 hrs)
569360,311943,mobile,ended,87.0,,,3- Delay (1-2 hrs)
571060,369493,mobile,ended,88.0,,,3- Delay (1-2 hrs)
550713,365961,mobile,ended,77.0,,,3- Delay (1-2 hrs)
556063,388795,mobile,ended,101.0,551168.0,90.0,3- Delay (1-2 hrs)
559426,338927,mobile,ended,63.0,,,3- Delay (1-2 hrs)
559514,409906,mobile,ended,96.0,,,3- Delay (1-2 hrs)
555487,412612,mobile,ended,83.0,,,3- Delay (1-2 hrs)
570522,414201,mobile,ended,84.0,,,3- Delay (1-2 hrs)
559747,317214,mobile,ended,66.0,,,3- Delay (1-2 hrs)
527902,219981,mobile,ended,118.0,,,3- Delay (1-2 hrs)
566767,398105,mobile,ended,101.0,,,3- Delay (1-2 hrs)
574285,258837,mobile,ended,64.0,,,3- Delay (1-2 hrs)
566018,403308,mobile,ended,61.0,,,3- Delay (1-2 hrs)
549728,313615,mobile,ended,82.0,,,3- Delay (1-2 hrs)
567878,416133,mobile,ended,79.0,,,3- Delay (1-2 hrs)
550171,398152,connect,ended,104.0,,,3- Delay (1-2 hrs)
567843,407389,mobile,ended,93.0,,,3- Delay (1-2 hrs)
518605,370049,mobile,ended,82.0,,,3- Delay (1-2 hrs)
568580,403896,mobile,ended,60.0,,,3- Delay (1-2 hrs)
550220,412333,mobile,ended,76.0,,,3- Delay (1-2 hrs)
568723,359885,mobile,ended,74.0,,,3- Delay (1-2 hrs)
567954,380662,mobile,ended,77.0,,,3- Delay (1-2 hrs)
567846,405646,mobile,ended,72.0,,,3- Delay (1-2 hrs)
539750,295860,mobile,ended,103.0,542566.0,300.0,3- Delay (1-2 hrs)
564507,286751,connect,ended,69.0,,,3- Delay (1-2 hrs)
567683,410079,mobile,ended,66.0,,,3- Delay (1-2 hrs)
567357,302972,mobile,ended,91.0,,,3- Delay (1-2 hrs)
542234,341040,mobile,ended,71.0,,,3- Delay (1-2 hrs)
542909,407865,mobile,ended,114.0,535365.0,30.0,3- Delay (1-2 hrs)
546270,354331,mobile,ended,74.0,,,3- Delay (1-2 hrs)
557428,325301,mobile,ended,63.0,,,3- Delay (1-2 hrs)
567034,393298,mobile,ended,93.0,,,3- Delay (1-2 hrs)
559233,386830,mobile,ended,85.0,,,3- Delay (1-2 hrs)
547791,396791,connect,ended,107.0,,,3- Delay (1-2 hrs)
556835,378072,connect,ended,77.0,,,3- Delay (1-2 hrs)
575031,319886,connect,ended,92.0,571453.0,660.0,3- Delay (1-2 hrs)
548311,374990,mobile,ended,80.0,,,3- Delay (1-2 hrs)
562959,289499,mobile,ended,89.0,,,3- Delay (1-2 hrs)
538761,384479,mobile,ended,98.0,,,3- Delay (1-2 hrs)
558112,402567,mobile,ended,90.0,,,3- Delay (1-2 hrs)
567415,221978,mobile,ended,88.0,,,3- Delay (1-2 hrs)
558972,390217,mobile,ended,61.0,,,3- Delay (1-2 hrs)
546554,341498,mobile,ended,111.0,,,3- Delay (1-2 hrs)
570492,390002,mobile,ended,117.0,,,3- Delay (1-2 hrs)
540593,399347,mobile,ended,68.0,,,3- Delay (1-2 hrs)
570367,338647,mobile,ended,74.0,,,3- Delay (1-2 hrs)
539898,407485,mobile,ended,111.0,,,3- Delay (1-2 hrs)
569465,376109,mobile,ended,87.0,,,3- Delay (1-2 hrs)
550010,411701,mobile,ended,84.0,,,3- Delay (1-2 hrs)
549386,354667,mobile,ended,64.0,,,3- Delay (1-2 hrs)
567303,356630,mobile,ended,69.0,561882.0,180.0,3- Delay (1-2 hrs)
567270,392878,mobile,ended,104.0,,,3- Delay (1-2 hrs)
542737,319043,mobile,ended,96.0,,,3- Delay (1-2 hrs)
506759,358438,mobile,ended,82.0,,,3- Delay (1-2 hrs)
557740,311664,connect,ended,86.0,,,3- Delay (1-2 hrs)
550672,385999,mobile,ended,114.0,,,3- Delay (1-2 hrs)
565215,401839,mobile,ended,62.0,,,3- Delay (1-2 hrs)
544851,392718,mobile,ended,75.0,565353.0,330.0,3- Delay (1-2 hrs)
551270,235160,mobile,ended,70.0,,,3- Delay (1-2 hrs)
541488,399304,mobile,ended,72.0,,,3- Delay (1-2 hrs)
544186,390467,connect,ended,65.0,542241.0,690.0,3- Delay (1-2 hrs)
535431,378847,mobile,ended,65.0,,,3- Delay (1-2 hrs)
550758,412213,mobile,ended,98.0,,,3- Delay (1-2 hrs)
539981,366981,connect,ended,75.0,,,3- Delay (1-2 hrs)
551299,380413,mobile,ended,68.0,,,3- Delay (1-2 hrs)
550215,360474,connect,ended,61.0,,,3- Delay (1-2 hrs)
540399,379316,mobile,ended,106.0,,,3- Delay (1-2 hrs)
549811,341630,mobile,ended,114.0,,,3- Delay (1-2 hrs)
551484,355179,mobile,ended,113.0,,,3- Delay (1-2 hrs)
539930,288435,mobile,ended,85.0,,,3- Delay (1-2 hrs)
541149,380785,mobile,ended,109.0,,,3- Delay (1-2 hrs)
574786,295860,mobile,ended,65.0,,,3- Delay (1-2 hrs)
506920,374128,mobile,ended,81.0,,,3- Delay (1-2 hrs)
570240,285452,connect,ended,101.0,,,3- Delay (1-2 hrs)
567042,413143,mobile,ended,99.0,,,3- Delay (1-2 hrs)
542444,407529,mobile,ended,116.0,,,3- Delay (1-2 hrs)
542417,400004,mobile,ended,82.0,,,3- Delay (1-2 hrs)
542384,344254,connect,ended,97.0,539674.0,180.0,3- Delay (1-2 hrs)
550511,287685,mobile,ended,67.0,,,3- Delay (1-2 hrs)
542404,410404,mobile,ended,114.0,,,3- Delay (1-2 hrs)
535860,398816,mobile,ended,79.0,,,3- Delay (1-2 hrs)
537214,404648,mobile,ended,82.0,,,3- Delay (1-2 hrs)
567131,410133,mobile,ended,90.0,,,3- Delay (1-2 hrs)
543744,389018,mobile,ended,91.0,,,3- Delay (1-2 hrs)
573132,407529,mobile,ended,84.0,,,3- Delay (1-2 hrs)
536401,374989,mobile,ended,105.0,,,3- Delay (1-2 hrs)
557439,412623,mobile,ended,64.0,,,3- Delay (1-2 hrs)
535962,342053,mobile,ended,81.0,,,3- Delay (1-2 hrs)
542051,402993,mobile,ended,92.0,,,3- Delay (1-2 hrs)
571681,412381,mobile,ended,75.0,,,3- Delay (1-2 hrs)
549619,402469,mobile,ended,93.0,,,3- Delay (1-2 hrs)
574527,397599,mobile,ended,87.0,572793.0,660.0,3- Delay (1-2 hrs)
523928,402822,connect,ended,79.0,,,3- Delay (1-2 hrs)
558290,247382,mobile,ended,99.0,,,3- Delay (1-2 hrs)
553871,304538,mobile,ended,72.0,,,3- Delay (1-2 hrs)
555534,410659,mobile,ended,91.0,,,3- Delay (1-2 hrs)
558274,395962,mobile,ended,92.0,,,3- Delay (1-2 hrs)
551432,285158,mobile,ended,76.0,,,3- Delay (1-2 hrs)
555478,404923,mobile,ended,101.0,,,3- Delay (1-2 hrs)
560749,404778,mobile,ended,114.0,,,3- Delay (1-2 hrs)
560403,247414,mobile,ended,93.0,,,3- Delay (1-2 hrs)
546576,392882,mobile,ended,91.0,,,3- Delay (1-2 hrs)
565423,387980,mobile,ended,93.0,,,3- Delay (1-2 hrs)
555239,176670,connect,ended,96.0,,,3- Delay (1-2 hrs)
560383,224133,mobile,ended,72.0,,,3- Delay (1-2 hrs)
560849,403035,mobile,ended,67.0,,,3- Delay (1-2 hrs)
564597,359045,connect,ended,80.0,,,3- Delay (1-2 hrs)
564416,384193,connect,ended,84.0,,,3- Delay (1-2 hrs)
553374,273587,mobile,ended,69.0,,,3- Delay (1-2 hrs)
570139,398586,connect,ended,94.0,,,3- Delay (1-2 hrs)
549754,382643,mobile,ended,69.0,,,3- Delay (1-2 hrs)
552608,386961,mobile,ended,93.0,,,3- Delay (1-2 hrs)
542414,352248,mobile,ended,116.0,,,3- Delay (1-2 hrs)
547186,334561,mobile,ended,107.0,,,3- Delay (1-2 hrs)
547554,379481,mobile,ended,110.0,,,3- Delay (1-2 hrs)
547758,314107,connect,ended,89.0,,,3- Delay (1-2 hrs)
565872,357005,mobile,ended,62.0,,,3- Delay (1-2 hrs)
545175,245738,mobile,ended,68.0,,,3- Delay (1-2 hrs)
565794,306435,mobile,ended,87.0,,,3- Delay (1-2 hrs)
564127,389565,connect,ended,81.0,565814.0,510.0,3- Delay (1-2 hrs)
559900,366547,mobile,ended,107.0,,,3- Delay (1-2 hrs)
565681,412890,mobile,ended,117.0,,,3- Delay (1-2 hrs)
545468,309506,mobile,ended,66.0,,,3- Delay (1-2 hrs)
559165,376491,connect,ended,90.0,,,3- Delay (1-2 hrs)
559053,393281,mobile,ended,94.0,,,3- Delay (1-2 hrs)
545673,310576,connect,ended,92.0,,,3- Delay (1-2 hrs)
546056,408509,mobile,ended,72.0,549516.0,120.0,3- Delay (1-2 hrs)
551724,228703,connect,ended,102.0,549401.0,30.0,3- Delay (1-2 hrs)
561146,366164,connect,ended,82.0,,,3- Delay (1-2 hrs)
539941,393617,mobile,ended,83.0,,,3- Delay (1-2 hrs)
563783,293722,mobile,ended,91.0,,,3- Delay (1-2 hrs)
554411,295726,connect,ended,89.0,,,3- Delay (1-2 hrs)
561473,412862,mobile,ended,93.0,,,3- Delay (1-2 hrs)
546638,382920,mobile,ended,63.0,,,3- Delay (1-2 hrs)
565193,382709,mobile,ended,108.0,,,3- Delay (1-2 hrs)
546937,206938,mobile,ended,110.0,,,3- Delay (1-2 hrs)
546969,388795,mobile,ended,104.0,,,3- Delay (1-2 hrs)
547065,404791,mobile,ended,89.0,,,3- Delay (1-2 hrs)
557175,412093,mobile,ended,74.0,,,3- Delay (1-2 hrs)
565476,399190,mobile,ended,80.0,,,3- Delay (1-2 hrs)
564643,413881,mobile,ended,101.0,,,3- Delay (1-2 hrs)
564417,399172,connect,ended,90.0,,,3- Delay (1-2 hrs)
